"TimeID";"Day";"Week";"Month";"Season";"Quarter";"Year"
1241;26;"Saturday";"May";"Autumn";2;2018
1242;27;"Sunday";"May";"Autumn";2;2018
1243;28;"Monday";"May";"Autumn";2;2018
1244;29;"Tuesday";"May";"Autumn";2;2018
1245;30;"Wednesday";"May";"Autumn";2;2018
1246;31;"Thursday";"May";"Autumn";2;2018
1247;1;"Friday";"June";"Winter";2;2018
1248;2;"Saturday";"June";"Winter";2;2018
1249;3;"Sunday";"June";"Winter";2;2018
1250;4;"Monday";"June";"Winter";2;2018
1251;5;"Tuesday";"June";"Winter";2;2018
1252;6;"Wednesday";"June";"Winter";2;2018
1253;7;"Thursday";"June";"Winter";2;2018
1254;8;"Friday";"June";"Winter";2;2018
1255;9;"Saturday";"June";"Winter";2;2018
1256;10;"Sunday";"June";"Winter";2;2018
1257;11;"Monday";"June";"Winter";2;2018
1258;12;"Tuesday";"June";"Winter";2;2018
1259;13;"Wednesday";"June";"Winter";2;2018
1260;14;"Thursday";"June";"Winter";2;2018
1261;15;"Friday";"June";"Winter";2;2018
1262;16;"Saturday";"June";"Winter";2;2018
1263;17;"Sunday";"June";"Winter";2;2018
1264;18;"Monday";"June";"Winter";2;2018
1265;19;"Tuesday";"June";"Winter";2;2018
1266;20;"Wednesday";"June";"Winter";2;2018
1267;21;"Thursday";"June";"Winter";2;2018
1268;22;"Friday";"June";"Winter";2;2018
1269;23;"Saturday";"June";"Winter";2;2018
1270;24;"Sunday";"June";"Winter";2;2018
1271;25;"Monday";"June";"Winter";2;2018
1272;26;"Tuesday";"June";"Winter";2;2018
1273;27;"Wednesday";"June";"Winter";2;2018
1274;28;"Thursday";"June";"Winter";2;2018
1275;29;"Friday";"June";"Winter";2;2018
1276;30;"Saturday";"June";"Winter";2;2018
1277;1;"Sunday";"July";"Winter";3;2018
1278;2;"Monday";"July";"Winter";3;2018
1279;3;"Tuesday";"July";"Winter";3;2018
1280;4;"Wednesday";"July";"Winter";3;2018
1281;5;"Thursday";"July";"Winter";3;2018
1282;6;"Friday";"July";"Winter";3;2018
1283;7;"Saturday";"July";"Winter";3;2018
1284;8;"Sunday";"July";"Winter";3;2018
1285;9;"Monday";"July";"Winter";3;2018
1286;10;"Tuesday";"July";"Winter";3;2018
1287;11;"Wednesday";"July";"Winter";3;2018
1288;12;"Thursday";"July";"Winter";3;2018
1289;13;"Friday";"July";"Winter";3;2018
1290;14;"Saturday";"July";"Winter";3;2018
1291;15;"Sunday";"July";"Winter";3;2018
1292;16;"Monday";"July";"Winter";3;2018
1293;17;"Tuesday";"July";"Winter";3;2018
1294;18;"Wednesday";"July";"Winter";3;2018
1295;19;"Thursday";"July";"Winter";3;2018
1296;20;"Friday";"July";"Winter";3;2018
1297;21;"Saturday";"July";"Winter";3;2018
1298;22;"Sunday";"July";"Winter";3;2018
1299;23;"Monday";"July";"Winter";3;2018
1300;24;"Tuesday";"July";"Winter";3;2018
1301;25;"Wednesday";"July";"Winter";3;2018
1302;26;"Thursday";"July";"Winter";3;2018
1303;27;"Friday";"July";"Winter";3;2018
1304;28;"Saturday";"July";"Winter";3;2018
1305;29;"Sunday";"July";"Winter";3;2018
1306;30;"Monday";"July";"Winter";3;2018
1307;31;"Tuesday";"July";"Winter";3;2018
1308;1;"Wednesday";"August";"Winter";3;2018
1309;2;"Thursday";"August";"Winter";3;2018
1310;3;"Friday";"August";"Winter";3;2018
1311;4;"Saturday";"August";"Winter";3;2018
1312;5;"Sunday";"August";"Winter";3;2018
1313;6;"Monday";"August";"Winter";3;2018
1314;7;"Tuesday";"August";"Winter";3;2018
1315;8;"Wednesday";"August";"Winter";3;2018
1316;9;"Thursday";"August";"Winter";3;2018
1317;10;"Friday";"August";"Winter";3;2018
1318;11;"Saturday";"August";"Winter";3;2018
1319;12;"Sunday";"August";"Winter";3;2018
1320;13;"Monday";"August";"Winter";3;2018
1321;14;"Tuesday";"August";"Winter";3;2018
1322;15;"Wednesday";"August";"Winter";3;2018
1323;16;"Thursday";"August";"Winter";3;2018
1324;17;"Friday";"August";"Winter";3;2018
1325;18;"Saturday";"August";"Winter";3;2018
1326;19;"Sunday";"August";"Winter";3;2018
1327;20;"Monday";"August";"Winter";3;2018
1328;21;"Tuesday";"August";"Winter";3;2018
1329;22;"Wednesday";"August";"Winter";3;2018
1330;23;"Thursday";"August";"Winter";3;2018
1331;24;"Friday";"August";"Winter";3;2018
1332;25;"Saturday";"August";"Winter";3;2018
1333;26;"Sunday";"August";"Winter";3;2018
1334;27;"Monday";"August";"Winter";3;2018
1335;28;"Tuesday";"August";"Winter";3;2018
1336;29;"Wednesday";"August";"Winter";3;2018
1337;30;"Thursday";"August";"Winter";3;2018
1338;31;"Friday";"August";"Winter";3;2018
1339;1;"Saturday";"September";"Spring";3;2018
1340;2;"Sunday";"September";"Spring";3;2018
1341;3;"Monday";"September";"Spring";3;2018
1342;4;"Tuesday";"September";"Spring";3;2018
1343;5;"Wednesday";"September";"Spring";3;2018
1344;6;"Thursday";"September";"Spring";3;2018
1345;7;"Friday";"September";"Spring";3;2018
1346;8;"Saturday";"September";"Spring";3;2018
1347;9;"Sunday";"September";"Spring";3;2018
1348;10;"Monday";"September";"Spring";3;2018
1349;11;"Tuesday";"September";"Spring";3;2018
1350;12;"Wednesday";"September";"Spring";3;2018
1351;13;"Thursday";"September";"Spring";3;2018
1352;14;"Friday";"September";"Spring";3;2018
1353;15;"Saturday";"September";"Spring";3;2018
1354;16;"Sunday";"September";"Spring";3;2018
1355;17;"Monday";"September";"Spring";3;2018
1356;18;"Tuesday";"September";"Spring";3;2018
1357;19;"Wednesday";"September";"Spring";3;2018
1358;20;"Thursday";"September";"Spring";3;2018
1359;21;"Friday";"September";"Spring";3;2018
1360;22;"Saturday";"September";"Spring";3;2018
1361;23;"Sunday";"September";"Spring";3;2018
1362;24;"Monday";"September";"Spring";3;2018
1363;25;"Tuesday";"September";"Spring";3;2018
1364;26;"Wednesday";"September";"Spring";3;2018
1365;27;"Thursday";"September";"Spring";3;2018
1366;28;"Friday";"September";"Spring";3;2018
1367;29;"Saturday";"September";"Spring";3;2018
1368;30;"Sunday";"September";"Spring";3;2018
1369;1;"Monday";"October";"Spring";4;2018
1370;2;"Tuesday";"October";"Spring";4;2018
1371;3;"Wednesday";"October";"Spring";4;2018
1372;4;"Thursday";"October";"Spring";4;2018
1373;5;"Friday";"October";"Spring";4;2018
1374;6;"Saturday";"October";"Spring";4;2018
1375;7;"Sunday";"October";"Spring";4;2018
1376;8;"Monday";"October";"Spring";4;2018
1377;9;"Tuesday";"October";"Spring";4;2018
1378;10;"Wednesday";"October";"Spring";4;2018
1379;11;"Thursday";"October";"Spring";4;2018
1380;12;"Friday";"October";"Spring";4;2018
1381;13;"Saturday";"October";"Spring";4;2018
1382;14;"Sunday";"October";"Spring";4;2018
1383;15;"Monday";"October";"Spring";4;2018
1384;16;"Tuesday";"October";"Spring";4;2018
1385;17;"Wednesday";"October";"Spring";4;2018
1386;18;"Thursday";"October";"Spring";4;2018
1387;19;"Friday";"October";"Spring";4;2018
1388;20;"Saturday";"October";"Spring";4;2018
1389;21;"Sunday";"October";"Spring";4;2018
1390;22;"Monday";"October";"Spring";4;2018
1391;23;"Tuesday";"October";"Spring";4;2018
1392;24;"Wednesday";"October";"Spring";4;2018
1393;25;"Thursday";"October";"Spring";4;2018
1394;26;"Friday";"October";"Spring";4;2018
1395;27;"Saturday";"October";"Spring";4;2018
1396;28;"Sunday";"October";"Spring";4;2018
1397;29;"Monday";"October";"Spring";4;2018
1398;30;"Tuesday";"October";"Spring";4;2018
1399;31;"Wednesday";"October";"Spring";4;2018
1400;1;"Thursday";"November";"Spring";4;2018
1401;2;"Friday";"November";"Spring";4;2018
1402;3;"Saturday";"November";"Spring";4;2018
1403;4;"Sunday";"November";"Spring";4;2018
1404;5;"Monday";"November";"Spring";4;2018
1405;6;"Tuesday";"November";"Spring";4;2018
1406;7;"Wednesday";"November";"Spring";4;2018
1407;8;"Thursday";"November";"Spring";4;2018
1408;9;"Friday";"November";"Spring";4;2018
1409;10;"Saturday";"November";"Spring";4;2018
1410;11;"Sunday";"November";"Spring";4;2018
1411;12;"Monday";"November";"Spring";4;2018
1412;13;"Tuesday";"November";"Spring";4;2018
1413;14;"Wednesday";"November";"Spring";4;2018
1414;15;"Thursday";"November";"Spring";4;2018
1415;16;"Friday";"November";"Spring";4;2018
1416;17;"Saturday";"November";"Spring";4;2018
1417;18;"Sunday";"November";"Spring";4;2018
1418;19;"Monday";"November";"Spring";4;2018
1419;20;"Tuesday";"November";"Spring";4;2018
1420;21;"Wednesday";"November";"Spring";4;2018
1421;22;"Thursday";"November";"Spring";4;2018
1422;23;"Friday";"November";"Spring";4;2018
1423;24;"Saturday";"November";"Spring";4;2018
1424;25;"Sunday";"November";"Spring";4;2018
1425;26;"Monday";"November";"Spring";4;2018
1426;27;"Tuesday";"November";"Spring";4;2018
1427;28;"Wednesday";"November";"Spring";4;2018
1428;29;"Thursday";"November";"Spring";4;2018
1429;30;"Friday";"November";"Spring";4;2018
1430;1;"Saturday";"December";"Summer";4;2018
1431;2;"Sunday";"December";"Summer";4;2018
1432;3;"Monday";"December";"Summer";4;2018
1433;4;"Tuesday";"December";"Summer";4;2018
1434;5;"Wednesday";"December";"Summer";4;2018
1435;6;"Thursday";"December";"Summer";4;2018
1436;7;"Friday";"December";"Summer";4;2018
1437;8;"Saturday";"December";"Summer";4;2018
1438;9;"Sunday";"December";"Summer";4;2018
1439;10;"Monday";"December";"Summer";4;2018
1440;11;"Tuesday";"December";"Summer";4;2018
1441;12;"Wednesday";"December";"Summer";4;2018
1442;13;"Thursday";"December";"Summer";4;2018
1443;14;"Friday";"December";"Summer";4;2018
1444;15;"Saturday";"December";"Summer";4;2018
1445;16;"Sunday";"December";"Summer";4;2018
1446;17;"Monday";"December";"Summer";4;2018
1447;18;"Tuesday";"December";"Summer";4;2018
1448;19;"Wednesday";"December";"Summer";4;2018
1449;20;"Thursday";"December";"Summer";4;2018
1450;21;"Friday";"December";"Summer";4;2018
1451;22;"Saturday";"December";"Summer";4;2018
1452;23;"Sunday";"December";"Summer";4;2018
1453;24;"Monday";"December";"Summer";4;2018
1454;25;"Tuesday";"December";"Summer";4;2018
1455;26;"Wednesday";"December";"Summer";4;2018
1456;27;"Thursday";"December";"Summer";4;2018
1457;28;"Friday";"December";"Summer";4;2018
1458;29;"Saturday";"December";"Summer";4;2018
1459;30;"Sunday";"December";"Summer";4;2018
1460;31;"Monday";"December";"Summer";4;2018
